ID,Year,
6018,2008,Influenza and pneumonia,Influenza and pneumonia,Maine,263,15.6
6019,2007,Influenza and pneumonia,Influenza and pneumonia,Maine,236,14.2
6020,2006,Influenza and pneumonia,Influenza and pneumonia,Maine,269,16.8
6021,2005,Influenza and pneumonia,Influenza and pneumonia,Maine,352,22.3
6022,2004,Influenza and pneumonia,Influenza and pneumonia,Maine,308,20
6023,2003,Influenza and pneumonia,Influenza and pneumonia,Maine,327,21.4
6024,2002,Influenza and pneumonia,Influenza and pneumonia,Maine,317,20.9
6025,2001,Influenza and pneumonia,Influenza and pneumonia,Maine,269,18
6026,2000,Influenza and pneumonia,Influenza and pneumonia,Maine,336,22.9
6027,1999,Influenza and pneumonia,Influenza and pneumonia,Maine,287,19.9
6028,2016,Influenza and pneumonia,Influenza and pneumonia,Maryland,1025,15.1
6029,2015,Influenza and pneumonia,Influenza and pneumonia,Maryland,1176,17.7
6030,2014,Influenza and pneumonia,Influenza and pneumonia,Maryland,1019,15.6
6031,2013,Influenza and pneumonia,Influenza and pneumonia,Maryland,1103,17.2
6032,2012,Influenza and pneumonia,Influenza and pneumonia,Maryland,986,15.8
6033,2011,Influenza and pneumonia,Influenza and pneumonia,Maryland,1036,17.1
6034,2010,Influenza and pneumonia,Influenza and pneumonia,Maryland,925,15.7
6035,2009,Influenza and pneumonia,Influenza and pneumonia,Maryland,976,16.9
6036,2008,Influenza and pneumonia,Influenza and pneumonia,Maryland,1008,17.9
6037,2007,Influenza and pneumonia,Influenza and pneumonia,Maryland,994,18
6038,2006,Influenza and pneumonia,Influenza and pneumonia,Maryland,1082,20.1
6039,2005,Influenza and pneumonia,Influenza and pneumonia,Maryland,1194,22.8
6040,2004,Influenza and pneumonia,Influenza and pneumonia,Maryland,1111,21.9
6041,2003,Influenza and pneumonia,Influenza and pneumonia,Maryland,1175,23.6
6042,2002,Influenza and pneumonia,Influenza and pneumonia,Maryland,1121,23.1
6043,2001,Influenza and pneumonia,Influenza and pneumonia,Maryland,928,19.5
6044,2000,Influenza and pneumonia,Influenza and pneumonia,Maryland,1116,24
6045,1999,Influenza and pneumonia,Influenza and pneumonia,Maryland,1140,25.2
6046,2016,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1251,14.1
6047,2015,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1512,17.1
6048,2014,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1370,15.8
6049,2013,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1551,18
6050,2012,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1356,16.1
6051,2011,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1418,16.9
6052,2010,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1291,16
6053,2009,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1348,17
6054,2008,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1598,20.1
6055,2007,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1538,19.7
6056,2006,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1750,22.8
6057,2005,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1935,25.5
6058,2004,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1959,26.1
6059,2003,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,2019,27
6060,2002,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,2087,28.6
6061,2001,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1770,24.4
6062,2000,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,2078,28.9
6063,1999,Influenza and pneumonia,Influenza and pneumonia,Massachusetts,1904,26.8
6064,2016,Influenza and pneumonia,Influenza and pneumonia,Michigan,1672,13.7
6065,2015,Influenza and pneumonia,Influenza and pneumonia,Michigan,1894,15.2
6066,2014,Influenza and pneumonia,Influenza and pneumonia,Michigan,1875,15.5
6067,2013,Influenza and pneumonia,Influenza and pneumonia,Michigan,1896,15.8
6068,2012,Influenza and pneumonia,Influenza and pneumonia,Michigan,1565,13.3
6069,2011,Influenza and pneumonia,Influenza and pneumonia,Michigan,1750,15.1
6070,2010,Influenza and pneumonia,Influenza and pneumonia,Michigan,1529,13.6
6071,2009,Influenza and pneumonia,Influenza and pneumonia,Michigan,1613,14.5
6072,2008,Influenza and pneumonia,Influenza and pneumonia,Michigan,1853,16.9
6073,2007,Influenza and pneumonia,Influenza and pneumonia,Michigan,1637,15.1
6074,2006,Influenza and pneumonia,Influenza and pneumonia,Michigan,1679,15.9
6075,2005,Influenza and pneumonia,Influenza and pneumonia,Michigan,1950,18.9
6076,2004,Influenza and pneumonia,Influenza and pneumonia,Michigan,1957,19.2
6077,2003,Influenza and pneumonia,Influenza and pneumonia,Michigan,1941,19.4
6078,2002,Influenza and pneumonia,Influenza and pneumonia,Michigan,2029,20.6
6079,2001,Influenza and pneumonia,Influenza and pneumonia,Michigan,2076,21.5
6080,2000,Influenza and pneumonia,Influenza and pneumonia,Michigan,2052,21.6
6081,1999,Influenza and pneumonia,Influenza and pneumonia,Michigan,2307,24.7
6082,2016,Influenza and pneumonia,Influenza and pneumonia,Minnesota,529,7.8
6083,2015,Influenza and pneumonia,Influenza and pneumonia,Minnesota,738,10.9
6084,2014,Influenza and pneumonia,Influenza and pneumonia,Minnesota,638,9.8
6085,2013,Influenza and pneumonia,Influenza and pneumonia,Minnesota,751,11.6
6086,2012,Influenza and pneumonia,Influenza and pneumonia,Minnesota,674,10.6
6087,2011,Influenza and pneumonia,Influenza and pneumonia,Minnesota,680,10.7
6088,2010,Influenza and pneumonia,Influenza and pneumonia,Minnesota,595,9.7
6089,2009,Influenza and pneumonia,Influenza and pneumonia,Minnesota,618,10.3
6090,2008,Influenza and pneumonia,Influenza and pneumonia,Minnesota,745,12.5
6091,2007,Influenza and pneumonia,Influenza and pneumonia,Minnesota,603,10.4
6092,2006,Influenza and pneumonia,Influenza and pneumonia,Minnesota,630,11
6093,2005,Influenza and pneumonia,Influenza and pneumonia,Minnesota,846,15.1
6094,2004,Influenza and pneumonia,Influenza and pneumonia,Minnesota,750,13.6
6095,2003,Influenza and pneumonia,Influenza and pneumonia,Minnesota,858,15.7
6096,2002,Influenza and pneumonia,Influenza and pneumonia,Minnesota,900,16.9
6097,2001,Influenza and pneumonia,Influenza and pneumonia,Minnesota,828,15.7
6098,2000,Influenza and pneumonia,Influenza and pneumonia,Minnesota,845,16.4
6099,1999,Influenza and pneumonia,Influenza and pneumonia,Minnesota,1077,21.1
6100,2016,Influenza and pneumonia,Influenza and pneumonia,Mississippi,785,23.4
6101,2015,Influenza and pneumonia,Influenza and pneumonia,Mississippi,791,24
6102,2014,Influenza and pneumonia,Influenza and pneumonia,Mississippi,763,23.5
6103,2013,Influenza and pneumonia,Influenza and pneumonia,Mississippi,769,24.3
6104,2012,Influenza and pneumonia,Influenza and pneumonia,Mississippi,565,18.1
6105,2011,Influenza and pneumonia,Influenza and pneumonia,Mississippi,603,20.2
6106,2010,Influenza and pneumonia,Influenza and pneumonia,Mississippi,567,19.2
6107,2009,Influenza and pneumonia,Influenza and pneumonia,Mississippi,578,19.9
6108,2008,Influenza and pneumonia,Influenza and pneumonia,Mississippi,626,21.9
6109,2007,Influenza and pneumonia,Influenza and pneumonia,Mississippi,554,19.7
6110,2006,Influenza and pneumonia,Influenza and pneumonia,Mississippi,621,22.3
6111,2005,Influenza and pneumonia,Influenza and pneumonia,Mississippi,645,23.5
6112,2004,Influenza and pneumonia,Influenza and pneumonia,Mississippi,637,23.3
6113,2003,Influenza and pneumonia,Influenza and pneumonia,Mississippi,758,28.1
6114,2002,Influenza and pneumonia,Influenza and pneumonia,Mississippi,801,29.8
6115,2001,Influenza and pneumonia,Influenza and pneumonia,Mississippi,754,28
6116,2000,Influenza and pneumonia,Influenza and pneumonia,Mississippi,809,29.8
6117,1999,Influenza and pneumonia,Influenza and pneumonia,Mississippi,801,29.8
6118,2016,Influenza and pneumonia,Influenza and pneumonia,Missouri,1150,15.1
6119,2015,Influenza and pneumonia,Influenza and pneumonia,Missouri,1337,17.9
6120,2014,Influenza and pneumonia,Influenza and pneumonia,Missouri,1321,18.1
6121,2013,Influenza and pneumonia,Influenza and pneumonia,Missouri,1352,18.7
6122,2012,Influenza and pneumonia,Influenza and pneumonia,Missouri,1213,17
6123,2011,Influenza and pneumonia,Influenza and pneumonia,Missouri,1205,17.2
6124,2010,Influenza and pneumonia,Influenza and pneumonia,Missouri,1188,17.4
6125,2009,Influenza and pneumonia,Influenza and pneumonia,Missouri,1330,19.7
6126,2008,Influenza and pneumonia,Influenza and pneumonia,Missouri,1414,21.3
6127,2007,Influenza and pneumonia,Influenza and pneumonia,Missouri,1289,19.6
6128,2006,Influenza and pneumonia,Influenza and pneumonia,Missouri,1285,19.9
6129,2005,Influenza and pneumonia,Influenza and pneumonia,Missouri,1527,24
6130,2004,Influenza and pneumonia,Influenza and pneumonia,Missouri,1389,22.1
6131,2003,Influenza and pneumonia,Influenza and pneumonia,Missouri,1604,25.7
6132,2002,Influenza and pneumonia,Influenza and pneumonia,Missouri,1619,26.2
6133,2001,Influenza and pneumonia,Influenza and pneumonia,Missouri,1604,26.1
6134,2000,Influenza and pneumonia,Influenza and pneumonia,Missouri,1629,26.7
6135,1999,Influenza and pneumonia,Influenza and pneumonia,Missouri,1716,28.3
6136,2016,Influenza and pneumonia,Influenza and pneumonia,Montana,147,11.1
6137,2015,Influenza and pneumonia,Influenza and pneumonia,Montana,183,13.7
6138,2014,Influenza and pneumonia,Influenza and pneumonia,Montana,179,13.7
6139,2013,Influenza and pneumonia,Influenza and pneumonia,Montana,210,16.4
6140,2012,Influenza and pneumonia,Influenza and pneumonia,Montana,155,12.2
6141,2011,Influenza and pneumonia,Influenza and pneumonia,Montana,156,12.8
6142,2010,Influenza and pneumonia,Influenza and pneumonia,Montana,168,13.6
6143,2009,Influenza and pneumonia,Influenza and pneumonia,Montana,176,14.8
6144,2008,Influenza and pneumonia,Influenza and pneumonia,Montana,168,14.6
6145,2007,Influenza and pneumonia,Influenza and pneumonia,Montana,183,16.1
6146,2006,Influenza and pneumonia,Influenza and pneumonia,Montana,169,15.2
6147,2005,Influenza and pneumonia,Influenza and pneumonia,Montana,213,19.5
6148,2004,Influenza and pneumonia,Influenza and pneumonia,Montana,165,15.5
6149,2003,Influenza and pneumonia,Influenza and pneumonia,Montana,256,24.8
6150,2002,Influenza and pneumonia,Influenza and pneumonia,Montana,255,25.2
6151,2001,Influenza and pneumonia,Influenza and pneumonia,Montana,193,19.4
6152,2000,Influenza and pneumonia,Influenza and pneumonia,Montana,202,20.9
6153,1999,Influenza and pneumonia,Influenza and pneumonia,Montana,252,26.5
6154,2016,Influenza and pneumonia,Influenza and pneumonia,Nebraska,342,14.3
6155,2015,Influenza and pneumonia,Influenza and pneumonia,Nebraska,397,16.9
6156,2014,Influenza and pneumonia,Influenza and pneumonia,Nebraska,351,15.1
6157,2013,Influenza and pneumonia,Influenza and pneumonia,Nebraska,343,14.5
6158,2012,Influenza and pneumonia,Influenza and pneumonia,Nebraska,291,12.7
6159,2011,Influenza and pneumonia,Influenza and pneumonia,Nebraska,325,14.2
6160,2010,Influenza and pneumonia,Influenza and pneumonia,Nebraska,266,11.9
6161,2009,Influenza and pneumonia,Influenza and pneumonia,Nebraska,266,12.3
6162,2008,Influenza and pneumonia,Influenza and pneumonia,Nebraska,366,17
6163,2007,Influenza and pneumonia,Influenza and pneumonia,Nebraska,331,15.5
6164,2006,Influenza and pneumonia,Influenza and pneumonia,Nebraska,345,16.3
6165,2005,Influenza and pneumonia,Influenza and pneumonia,Nebraska,370,17.7
6166,2004,Influenza and pneumonia,Influenza and pneumonia,Nebraska,347,17.3
6167,2003,Influenza and pneumonia,Influenza and pneumonia,Nebraska,435,21.1
6168,2002,Influenza and pneumonia,Influenza and pneumonia,Nebraska,418,20.6
6169,2001,Influenza and pneumonia,Influenza and pneumonia,Nebraska,296,14.6
6170,2000,Influenza and pneumonia,Influenza and pneumonia,Nebraska,433,21.8
6171,1999,Influenza and pneumonia,Influenza and pneumonia,Nebraska,459,23
6172,2016,Influenza and pneumonia,Influenza and pneumonia,Nevada,567,18.1
6173,2015,Influenza and pneumonia,Influenza and pneumonia,Nevada,630,21.3
6174,2014,Influenza and pneumonia,Influenza and pneumonia,Nevada,687,23.8
6175,2013,Influenza and pneumonia,Influenza and pneumonia,Nevada,513,18.6
6176,2012,Influenza and pneumonia,Influenza and pneumonia,Nevada,496,19
6177,2011,Influenza and pneumonia,Influenza and pneumonia,Nevada,499,19.7
6178,2010,Influenza and pneumonia,Influenza and pneumonia,Nevada,471,19.8
6179,2009,Influenza and pneumonia,Influenza and pneumonia,Nevada,542,23.3
6180,2008,Influenza and pneumonia,Influenza and pneumonia,Nevada,496,22
6181,2007,Influenza and pneumonia,Influenza and pneumonia,Nevada,408,19.2
6182,2006,Influenza and pneumonia,Influenza and pneumonia,Nevada,426,20.6
6183,2005,Influenza and pneumonia,Influenza and pneumonia,Nevada,454,23.1
6184,2004,Influenza and pneumonia,Influenza and pneumonia,Nevada,402,21.5
6185,2003,Influenza and pneumonia,Influenza and pneumonia,Nevada,410,23.3
6186,2002,Influenza and pneumonia,Influenza and pneumonia,Nevada,368,22.5
6187,2001,Influenza and pneumonia,Influenza and pneumonia,Nevada,352,22.1
6188,2000,Influenza and pneumonia,Influenza and pneumonia,Nevada,320,21.5
6189,1999,Influenza and pneumonia,Influenza and pneumonia,Nevada,319,22.2
6190,2016,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,203,11.8
6191,2015,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,275,16.1
6192,2014,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,194,11.5
6193,2013,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,226,13.9
6194,2012,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,204,12.8
6195,2011,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,220,14.1
6196,2010,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,191,12.6
6197,2009,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,194,13.1
6198,2008,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,211,14.6
6199,2007,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,207,14.7
6200,2006,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,212,15.4
6201,2005,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,273,20.8
6202,2004,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,271,21
6203,2003,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,204,16.4
6204,2002,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,237,19.4
6205,2001,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,216,18
6206,2000,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,194,16.5
6207,1999,Influenza and pneumonia,Influenza and pneumonia,New Hampshire,187,16.2
6208,2016,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1208,10.7
6209,2015,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1402,12.5
6210,2014,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1234,11.3
6211,2013,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1356,12.6
6212,2012,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1131,10.6
6213,2011,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1257,12.1
6214,2010,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1128,11
6215,2009,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1309,13
6216,2008,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1413,14.2
6217,2007,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1343,13.8
6218,2006,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1315,13.7
6219,2005,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1637,17.3
6220,2004,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1586,17.1
6221,2003,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1823,19.8
6222,2002,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1973,21.8
6223,2001,Influenza and pneumonia,Influenza and pneumonia,New Jersey,1893,21.2
6224,2000,Influenza and pneumonia,Influenza and pneumonia,New Jersey,2044,23.2
6225,1999,Influenza and pneumonia,Influenza and pneumonia,New Jersey,2075,23.9
6226,2016,Influenza and pneumonia,Influenza and pneumonia,New Mexico,353,14.6
6227,2015,Influenza and pneumonia,Influenza and pneumonia,New Mexico,322,13.6
6228,2014,Influenza and pneumonia,Influenza and pneumonia,New Mexico,376,16.1
6229,2013,Influenza and pneumonia,Influenza and pneumonia,New Mexico,337,14.8
6230,2012,Influenza and pneumonia,Influenza and pneumonia,New Mexico,281,12.5
6231,2011,Influenza and pneumonia,Influenza and pneumonia,New Mexico,355,16.5
6232,2010,Influenza and pneumonia,Influenza and pneumonia,New Mexico,294,14.2
6233,2009,Influenza and pneumonia,Influenza and pneumonia,New Mexico,344,16.7
6234,2008,Influenza and pneumonia,Influenza and pneumonia,New Mexico,351,17.5
6235,2007,Influenza and pneumonia,Influenza and pneumonia,New Mexico,298,15.5
6236,2006,Influenza and pneumonia,Influenza and pneumonia,New Mexico,353,18.9
6237,2005,Influenza and pneumonia,Influenza and pneumonia,New Mexico,353,19.4
6238,2004,Influenza and pneumonia,Influenza and pneumonia,New Mexico,308,17.7
6239,2003,Influenza and pneumonia,Influenza and pneumonia,New Mexico,369,21.6
6240,2002,Influenza and pneumonia,Influenza and pneumonia,New Mexico,372,22.3
6241,2001,Influenza and pneumonia,Influenza and pneumonia,New Mexico,398,24.3
6242,2000,Influenza and pneumonia,Influenza and pneumonia,New Mexico,290,18.2
6243,1999,Influenza and pneumonia,Influenza and pneumonia,New Mexico,374,24.2
6244,2016,Influenza and pneumonia,Influenza and pneumonia,New York,4513,18.3
6245,2015,Influenza and pneumonia,Influenza and pneumonia,New York,4881,20
6246,2014,Influenza and pneumonia,Influenza and pneumonia,New York,4702,19.5
6247,2013,Influenza and pneumonia,Influenza and pneumonia,New York,4892,20.5
6248,2012,Influenza and pneumonia,Influenza and pneumonia,New York,4404,18.8
6249,2011,Influenza and pneumonia,Influenza and pneumonia,New York,4915,21.4
6250,2010,Influenza and pneumonia,Influenza and pneumonia,New York,4642,20.6
6251,2009,Influenza and pneumonia,Influenza and pneumonia,New York,4527,20.5
6252,2008,Influenza and pneumonia,Influenza and pneumonia,New York,4609,21
6253,2007,Influenza and pneumonia,Influenza and pneumonia,New York,4431,20.5
6254,2006,Influenza and pneumonia,Influenza and pneumonia,New York,4892,23
6255,2005,Influenza and pneumonia,Influenza and pneumonia,New York,5521,26.3
6256,2004,Influenza and pneumonia,Influenza and pneumonia,New York,5499,26.6
6257,2003,Influenza and pneumonia,Influenza and pneumonia,New York,5335,26.1
6258,2002,Influenza and pneumonia,Influenza and pneumonia,New York,5368,26.6
6259,2001,Influenza and pneumonia,Influenza and pneumonia,New York,5085,25.5
6260,2000,Influenza and pneumonia,Influenza and pneumonia,New York,5201,26.5
6261,1999,Influenza and pneumonia,Influenza and pneumonia,New York,5482,28.4
6262,2016,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1896,16.5
6263,2015,Influenza and pneumonia,Influenza and pneumonia,North Carolina,2115,18.7
6264,2014,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1874,17.2
6265,2013,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1931,18.3
6266,2012,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1899,18.5
6267,2011,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1619,16.3
6268,2010,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1700,17.7
6269,2009,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1752,18.7
6270,2008,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1737,19.1
6271,2007,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1645,18.7
6272,2006,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1705,20.1
6273,2005,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1830,22.5
6274,2004,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1686,21.3
6275,2003,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1990,25.6
6276,2002,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1898,25.1
6277,2001,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1780,24.1
6278,2000,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1945,26.8
6279,1999,Influenza and pneumonia,Influenza and pneumonia,North Carolina,1891,26.5
6280,2016,Influenza and pneumonia,Influenza and pneumonia,North Dakota,134,14.5
6281,2015,Influenza and pneumonia,Influenza and pneumonia,North Dakota,172,17.7
6282,2014,Influenza and pneumonia,Influenza and pneumonia,North Dakota,174,18.5
6283,2013,Influenza and pneumonia,Influenza and pneumonia,North Dakota,134,14.6
6284,2012,Influenza and pneumonia,Influenza and pneumonia,North Dakota,133,14.3
6285,2011,Influenza and pneumonia,Influenza and pneumonia,North Dakota,120,13
6286,2010,Influenza and pneumonia,Influenza and pneumonia,North Dakota,128,13.9
6287,2009,Influenza and pneumonia,Influenza and pneumonia,North Dakota,138,15.7
6288,2008,Influenza and pneumonia,Influenza and pneumonia,North Dakota,148,17
6289,2007,Influenza and pneumonia,Influenza and pneumonia,North Dakota,133,14.9
6290,2006,Influenza and pneumonia,Influenza and pneumonia,North Dakota,138,15.3
6291,2005,Influenza and pneumonia,Influenza and pneumonia,North Dakota,172,19.5
6292,2004,Influenza and pneumonia,Influenza and pneumonia,North Dakota,148,17
6293,2003,Influenza and pneumonia,Influenza and pneumonia,North Dakota,189,21.9
6294,2002,Influenza and pneumonia,Influenza and pneumonia,North Dakota,162,18.7
6295,2001,Influenza and pneumonia,Influenza and pneumonia,North Dakota,162,18.9
6296,2000,Influenza and pneumonia,Influenza and pneumonia,North Dakota,166,19.8
6297,1999,Influenza and pneumonia,Influenza and pneumonia,North Dakota,157,19.4
6298,2016,Influenza and pneumonia,Influenza and pneumonia,Ohio,2187,15
6299,2015,Influenza and pneumonia,Influenza and pneumonia,Ohio,2445,16.6
6300,2014,Influenza and pneumonia,Influenza and pneumonia,Ohio,2443,16.9
6301,2013,Influenza and pneumonia,Influenza and pneumonia,Ohio,2374,16.6
6302,2012,Influenza and pneumonia,Influenza and pneumonia,Ohio,2195,15.5
6303,2011,Influenza and pneumonia,Influenza and pneumonia,Ohio,2291,16.6
6304,2010,Influenza and pneumonia,Influenza and pneumonia,Ohio,1975,14.6
6305,2009,Influenza and pneumonia,Influenza and pneumonia,Ohio,2040,15.4
6306,2008,Influenza and pneumonia,Influenza and pneumonia,Ohio,2085,15.8
6307,2007,Influenza and pneumonia,Influenza and pneumonia,Ohio,1743,13.4
6308,2006,Influenza and pneumonia,Influenza and pneumonia,Ohio,1947,15.3
6309,2005,Influenza and pneumonia,Influenza and pneumonia,Ohio,2416,19.4
6310,2004,Influenza and pneumonia,Influenza and pneumonia,Ohio,2204,17.9
6311,2003,Influenza and pneumonia,Influenza and pneumonia,Ohio,2330,19.1
6312,2002,Influenza and pneumonia,Influenza and pneumonia,Ohio,2487,20.8
6313,2001,Influenza and pneumonia,Influenza and pneumonia,Ohio,2401,20.3
6314,2000,Influenza and pneumonia,Influenza and pneumonia,Ohio,2533,21.7
6315,1999,Influenza and pneumonia,Influenza and pneumonia,Ohio,2641,22.9
6316,2016,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,546,12.4
6317,2015,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,717,16.5
6318,2014,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,723,16.8
6319,2013,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,759,18
6320,2012,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,573,13.8
6321,2011,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,863,21.1
6322,2010,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,778,19.7
6323,2009,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,879,22.6
6324,2008,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,938,24.3
6325,2007,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,801,21.2
6326,2006,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,879,23.6
6327,2005,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,948,26.1
6328,2004,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,810,22.5
6329,2003,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,949,26.4
6330,2002,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,914,25.5
6331,2001,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,913,25.5
6332,2000,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,885,24.6
6333,1999,Influenza and pneumonia,Influenza and pneumonia,Oklahoma,1007,28.1
6334,2016,Influenza and pneumonia,Influenza and pneumonia,Oregon,452,8.9
6335,2015,Influenza and pneumonia,Influenza and pneumonia,Oregon,453,9
6336,2014,Influenza and pneumonia,Influenza and pneumonia,Oregon,450,9.1
6337,2013,Influenza and pneumonia,Influenza and pneumonia,Oregon,496,10.4
6338,2012,Influenza and pneumonia,Influenza and pneumonia,Oregon,382,8.1
6339,2011,Influenza and pneumonia,Influenza and pneumonia,Oregon,401,8.7
6340,2010,Influenza and pneumonia,Influenza and pneumonia,Oregon,417,9.2
6341,2009,Influenza and pneumonia,Influenza and pneumonia,Oregon,507,11.7
6342,2008,Influenza and pneumonia,Influenza and pneumonia,Oregon,517,12
6343,2007,Influenza and pneumonia,Influenza and pneumonia,Oregon,477,11.2
6344,2006,Influenza and pneumonia,Influenza and pneumonia,Oregon,522,12.6
6345,2005,Influenza and pneumonia,Influenza and pneumonia,Oregon,614,15.2
6346,2004,Influenza and pneumonia,Influenza and pneumonia,Oregon,558,14.1
6347,2003,Influenza and pneumonia,Influenza and pneumonia,Oregon,632,16.4
6348,2002,Influenza and pneumonia,Influenza and pneumonia,Oregon,666,17.7
6349,2001,Influenza and pneumonia,Influenza and pneumonia,Oregon,575,15.5
6350,2000,Influenza and pneumonia,Influenza and pneumonia,Oregon,642,17.8
6351,1999,Influenza and pneumonia,Influenza and pneumonia,Oregon,695,19.5
6352,2016,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,2491,13.9
6353,2015,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,2899,15.9
6354,2014,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,2541,14.2
6355,2013,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,2884,16.2
6356,2012,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,2360,13.5
6357,2011,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,2771,16
6358,2010,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,2324,13.6
6359,2009,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,2601,15.6
6360,2008,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,2705,16.3
6361,2007,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,2555,15.5
6362,2006,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,2716,16.5
6363,2005,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,3068,19.2
6364,2004,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,2938,18.6
6365,2003,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,3010,19.2
6366,2002,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,2957,19.1
6367,2001,Influenza and pneumonia,Influenza and pneumonia,Pennsylvania,2735,17.9
